season,week,weekly_rank,season_rank,celebrity_name,total_score,ballroom_partner,estimated_fan_percent,fan_percent_min,fan_percent_max,estimated_fan_rank_milp,inferred_fan_rank,certainty,computed_total_rank,rank_based_score,is_predicted_eliminated_rank,prediction_outcome_rank,is_week_prediction_correct_rank,judge_percent,percent_based_score,is_predicted_eliminated_percent,prediction_outcome_percent,is_week_prediction_correct_percent,is_actual_eliminated
30,8,7.0,1,Iman Shumpert,35.0,Daniella Karagach,18.4,4.6,36.79,2.0,2,0.6781,6,9.0,False,Correctly Predicted Safe,True,11.363636363636363,14.881818181818181,False,Correctly Predicted Safe,False,False
30,8,8.0,7,Jimmie Allen,32.0,Emma Slater,9.2,6.13,36.79,4.0,4,0.6934,7,12.0,True,Correctly Predicted Eliminated,True,10.38961038961039,9.794805194805194,False,Incorrectly Predicted Safe,False,True
30,9,1.0,2,JoJo Siwa,40.0,Jenna Johnson,13.61,6.8,40.82,3.0,3,0.6599,1,4.0,False,Correctly Predicted Safe,True,17.699115044247787,15.654557522123893,False,Correctly Predicted Safe,True,False
30,9,2.0,4,Amanda Kloots,39.5,Alan Bersten,10.2,6.8,40.82,4.0,4,0.6599,3,6.0,False,Correctly Predicted Safe,True,17.47787610619469,13.838938053097344,False,Correctly Predicted Safe,True,False
30,9,3.0,5,Suni Lee,37.5,Sasha Farber,8.16,6.8,13.61,5.0,5,0.932,5,8.0,True,Correctly Predicted Eliminated,True,16.5929203539823,12.37646017699115,True,Correctly Predicted Eliminated,True,True
30,9,3.0,1,Iman Shumpert,37.5,Daniella Karagach,20.41,6.8,40.82,2.0,2,0.6599,2,5.0,False,Correctly Predicted Safe,True,16.5929203539823,18.501460176991152,False,Correctly Predicted Safe,True,False
30,9,5.0,6,Melora Hardin,36.0,Artem Chigvintsev,6.8,6.8,20.41,6.0,6,0.8639,6,11.0,True,Correctly Predicted Eliminated,True,15.929203539823009,11.364601769911504,True,Correctly Predicted Eliminated,True,True
30,9,6.0,3,Cody Rigsby,35.5,Cheryl Burke,40.82,6.8,40.82,1.0,1,0.6599,4,7.0,False,Correctly Predicted Safe,True,15.70796460176991,28.263982300884955,False,Correctly Predicted Safe,True,False
30,10,1.0,1,Iman Shumpert,40.0,Daniella Karagach,48.0,16.0,48.0,1.0,1,0.68,1,2.0,False,Correctly Predicted Safe,True,25.477707006369428,36.738853503184714,False,Correctly Predicted Safe,True,False
30,10,1.0,2,JoJo Siwa,40.0,Jenna Johnson,16.0,12.0,24.0,3.0,3,0.88,2,4.0,True,Correctly Predicted Eliminated,True,25.477707006369428,20.738853503184714,True,Correctly Predicted Eliminated,True,True
30,10,3.0,4,Amanda Kloots,39.0,Alan Bersten,12.0,12.0,24.0,4.0,4,0.88,4,7.0,True,Correctly Predicted Eliminated,True,24.840764331210192,18.420382165605098,True,Correctly Predicted Eliminated,True,True
30,10,4.0,3,Cody Rigsby,38.0,Cheryl Burke,24.0,16.0,48.0,2.0,2,0.68,3,6.0,True,Correctly Predicted Eliminated,True,24.203821656050955,24.101910828025478,True,Correctly Predicted Eliminated,True,True
31,1,1.0,1,Charli D'Amelio,32.0,Mark Ballas,29.58,1.85,29.58,1.0,1,0.7227,1,2.0,False,Correctly Predicted Safe,True,8.37696335078534,18.97848167539267,False,Correctly Predicted Safe,True,False
31,1,2.0,3,Wayne Brady,29.0,Witney Carson,5.92,1.85,29.58,5.0,5,0.7227,3,7.0,False,Correctly Predicted Safe,True,7.591623036649215,6.755811518324608,False,Correctly Predicted Safe,True,False
31,1,3.0,12,Selma Blair,28.0,Sasha Farber,2.28,1.85,29.58,13.0,13,0.7227,7,16.0,False,Correctly Predicted Safe,True,7.329842931937172,4.804921465968586,False,Correctly Predicted Safe,True,False
31,1,3.0,4,Shangela,28.0,Gleb Savchenko,4.93,1.85,29.58,6.0,6,0.7227,4,9.0,False,Correctly Predicted Safe,True,7.329842931937172,6.129921465968586,False,Correctly Predicted Safe,True,False
31,1,3.0,2,Gabby Windey,28.0,Valentin Chmerkovskiy,9.86,1.85,29.58,3.0,3,0.7227,2,6.0,False,Correctly Predicted Safe,True,7.329842931937172,8.594921465968586,False,Correctly Predicted Safe,True,False
31,1,6.0,5,Daniel Durant,27.0,Britt Stewart,7.39,1.85,29.58,4.0,4,0.7227,5,10.0,False,Correctly Predicted Safe,True,7.068062827225131,7.2290314136125655,False,Correctly Predicted Safe,True,False
31,1,7.0,9,Jordin Sparks,26.0,Brandon Armstrong,2.69,1.85,29.58,11.0,11,0.7227,9,18.0,False,Correctly Predicted Safe,True,6.806282722513089,4.748141361256544,False,Correctly Predicted Safe,True,False
31,1,8.0,8,Heidi D'Amelio,24.0,Artem Chigvintsev,3.7,1.85,29.58,8.0,8,0.7227,8,16.0,False,Correctly Predicted Safe,True,6.282722513089005,4.9913612565445025,False,Correctly Predicted Safe,True,False
31,1,9.0,11,Joseph Baena,23.0,Daniella Karagach,2.46,1.85,29.58,12.0,12,0.7227,10,21.0,False,Correctly Predicted Safe,True,6.020942408376963,4.240471204188482,False,Correctly Predicted Safe,True,False
31,1,10.0,14,Cheryl Ladd,21.0,Louis van Amstel,1.97,1.85,29.58,15.0,15,0.7227,14,25.0,False,Correctly Predicted Safe,True,5.49738219895288,3.73369109947644,False,Correctly Predicted Safe,True,False
31,1,10.0,6,Trevor Donovan,21.0,Emma Slater,14.79,1.85,29.58,2.0,2,0.7227,6,12.0,False,Correctly Predicted Safe,True,5.49738219895288,10.14369109947644,False,Correctly Predicted Safe,True,False
31,1,12.0,13,Sam Champion,20.0,Cheryl Burke,2.11,1.85,29.58,14.0,14,0.7227,15,26.0,False,Correctly Predicted Safe,True,5.2356020942408374,3.6728010471204184,False,Correctly Predicted Safe,True,False
31,1,12.0,10,Jessie James Decker,20.0,Alan Bersten,3.29,1.85,29.58,9.0,9,0.7227,11,21.0,False,Correctly Predicted Safe,True,5.2356020942408374,4.262801047120419,False,Correctly Predicted Safe,True,False
31,1,12.0,15,Teresa Giudice,20.0,Pasha Pashkov,2.96,1.85,29.58,10.0,10,0.7227,12,22.0,False,Correctly Predicted Safe,True,5.2356020942408374,4.097801047120418,False,Correctly Predicted Safe,True,False
31,1,15.0,16,Jason Lewis,18.0,Peta Murgatroyd,1.85,1.85,14.79,16.0,16,0.8706,16,31.0,True,Correctly Predicted Eliminated,True,4.712041884816754,3.281020942408377,True,Correctly Predicted Eliminated,True,True
31,1,16.0,7,Vinny Guadagnino,17.0,Koko Iwasaki,4.23,1.85,29.58,7.0,7,0.7227,13,23.0,False,Correctly Predicted Safe,True,4.450261780104712,4.340130890052356,False,Correctly Predicted Safe,True,False
31,2,1.0,3,Wayne Brady,32.0,Witney Carson,6.03,2.01,30.14,5.0,5,0.7187,3,6.0,False,Correctly Predicted Safe,True,7.766990291262135,6.898495145631068,False,Correctly Predicted Safe,False,False
31,2,1.0,1,Charli D'Amelio,32.0,Mark Ballas,30.14,2.01,30.14,1.0,1,0.7187,1,2.0,False,Correctly Predicted Safe,True,7.766990291262135,18.953495145631067,False,Correctly Predicted Safe,False,False
31,2,1.0,2,Gabby Windey,32.0,Valentin Chmerkovskiy,10.05,2.01,30.14,3.0,3,0.7187,2,4.0,False,Correctly Predicted Safe,True,7.766990291262135,8.908495145631068,False,Correctly Predicted Safe,False,False
31,2,4.0,6,Trevor Donovan,30.0,Emma Slater,3.77,2.01,30.14,8.0,8,0.7187,6,12.0,False,Correctly Predicted Safe,True,7.281553398058252,5.525776699029126,False,Correctly Predicted Safe,False,False
31,2,5.0,5,Daniel Durant,29.0,Britt Stewart,7.53,2.01,30.14,4.0,4,0.7187,5,9.0,False,Correctly Predicted Safe,True,7.038834951456311,7.284417475728155,False,Correctly Predicted Safe,False,False
31,2,6.0,12,Selma Blair,28.0,Sasha Farber,2.01,2.01,30.14,15.0,15,0.7187,11,21.0,False,Correctly Predicted Safe,True,6.796116504854369,4.403058252427185,False,Correctly Predicted Safe,False,False
31,2,6.0,8,Heidi D'Amelio,28.0,Artem Chigvintsev,3.01,2.01,30.14,10.0,10,0.7187,8,16.0,False,Correctly Predicted Safe,True,6.796116504854369,4.903058252427185,False,Correctly Predicted Safe,False,False
31,2,6.0,4,Shangela,28.0,Gleb Savchenko,15.07,2.01,30.14,2.0,2,0.7187,4,8.0,False,Correctly Predicted Safe,True,6.796116504854369,10.933058252427184,False,Correctly Predicted Safe,False,False
31,2,9.0,9,Jordin Sparks,27.0,Brandon Armstrong,3.35,2.01,30.14,9.0,9,0.7187,9,18.0,False,Correctly Predicted Safe,True,6.553398058252427,4.951699029126214,False,Correctly Predicted Safe,False,False
31,2,9.0,7,Vinny Guadagnino,27.0,Koko Iwasaki,5.02,2.01,30.14,6.0,6,0.7187,7,15.0,False,Correctly Predicted Safe,True,6.553398058252427,5.786699029126213,False,Correctly Predicted Safe,False,False
31,2,11.0,13,Sam Champion,26.0,Cheryl Burke,2.51,2.01,30.14,12.0,12,0.7187,12,23.0,False,Correctly Predicted Safe,True,6.310679611650485,4.4103398058252425,False,Correctly Predicted Safe,False,False
31,2,12.0,10,Jessie James Decker,25.0,Alan Bersten,4.31,2.01,30.14,7.0,7,0.7187,10,19.0,False,Correctly Predicted Safe,True,6.067961165048544,5.188980582524271,False,Correctly Predicted Safe,False,False
31,2,13.0,11,Joseph Baena,24.0,Daniella Karagach,2.74,2.01,30.14,11.0,11,0.7187,13,24.0,False,Correctly Predicted Safe,True,5.825242718446602,4.282621359223301,False,Correctly Predicted Safe,False,False
31,2,14.0,15,Teresa Giudice,23.0,Pasha Pashkov,2.15,2.01,15.07,14.0,14,0.8694,14,28.0,True,Correctly Predicted Eliminated,True,5.582524271844661,3.86626213592233,False,Incorrectly Predicted Safe,False,True
31,2,15.0,14,Cheryl Ladd,21.0,Louis van Amstel,2.32,2.01,30.14,13.0,13,0.7187,15,28.0,False,Correctly Predicted Safe,True,5.097087378640777,3.708543689320388,True,Incorrectly Predicted Eliminated,False,False
31,3,1.0,3,Wayne Brady,33.0,Witney Carson,6.15,2.2,30.75,5.0,5,0.7144,3,6.0,False,Correctly Predicted Safe,True,8.188585607940446,7.169292803970223,False,Correctly Predicted Safe,True,False
31,3,1.0,1,Charli D'Amelio,33.0,Mark Ballas,15.38,2.2,30.75,2.0,2,0.7144,1,3.0,False,Correctly Predicted Safe,True,8.188585607940446,11.784292803970224,False,Correctly Predicted Safe,True,False
31,3,1.0,2,Gabby Windey,33.0,Valentin Chmerkovskiy,10.25,2.2,30.75,3.0,3,0.7144,2,4.0,False,Correctly Predicted Safe,True,8.188585607940446,9.219292803970223,False,Correctly Predicted Safe,True,False
31,3,4.0,8,Heidi D'Amelio,32.0,Artem Chigvintsev,2.56,2.2,30.75,12.0,12,0.7144,8,16.0,False,Correctly Predicted Safe,True,7.94044665012407,5.250223325062035,False,Correctly Predicted Safe,True,False
31,3,5.0,5,Daniel Durant,31.0,Britt Stewart,4.39,2.2,30.75,7.0,7,0.7144,4,12.0,False,Correctly Predicted Safe,True,7.6923076923076925,6.041153846153846,False,Correctly Predicted Safe,True,False
31,3,6.0,4,Shangela,30.0,Gleb Savchenko,5.13,2.2,30.75,6.0,6,0.7144,5,12.0,False,Correctly Predicted Safe,True,7.444168734491314,6.287084367245657,False,Correctly Predicted Safe,True,False
31,3,7.0,11,Joseph Baena,29.0,Daniella Karagach,3.08,2.2,30.75,10.0,10,0.7144,9,17.0,False,Correctly Predicted Safe,True,7.196029776674938,5.138014888337469,False,Correctly Predicted Safe,True,False
31,3,7.0,9,Jordin Sparks,29.0,Brandon Armstrong,2.8,2.2,30.75,11.0,11,0.7144,10,18.0,False,Correctly Predicted Safe,True,7.196029776674938,4.998014888337469,False,Correctly Predicted Safe,True,False
31,3,9.0,12,Selma Blair,28.0,Sasha Farber,2.2,2.2,30.75,14.0,14,0.7144,13,23.0,False,Correctly Predicted Safe,True,6.9478908188585615,4.573945409429281,False,Correctly Predicted Safe,True,False
31,3,10.0,6,Trevor Donovan,27.0,Emma Slater,7.69,2.2,30.75,4.0,4,0.7144,6,14.0,False,Correctly Predicted Safe,True,6.699751861042183,7.194875930521092,False,Correctly Predicted Safe,True,False
31,3,11.0,10,Jessie James Decker,26.0,Alan Bersten,3.42,2.2,30.75,9.0,9,0.7144,11,20.0,False,Correctly Predicted Safe,True,6.451612903225806,4.935806451612903,False,Correctly Predicted Safe,True,False
31,3,12.0,13,Sam Champion,25.0,Cheryl Burke,3.84,2.2,30.75,8.0,8,0.7144,12,20.0,False,Correctly Predicted Safe,True,6.20347394540943,5.021736972704715,False,Correctly Predicted Safe,True,False
31,3,13.0,14,Cheryl Ladd,24.0,Louis van Amstel,2.37,2.2,15.38,13.0,13,0.8682,14,26.0,True,Correctly Predicted Eliminated,True,5.955334987593052,4.162667493796526,True,Correctly Predicted Eliminated,True,True
31,3,14.0,7,Vinny Guadagnino,23.0,Koko Iwasaki,30.75,2.2,30.75,1.0,1,0.7144,7,15.0,False,Correctly Predicted Safe,True,5.707196029776675,18.228598014888338,False,Correctly Predicted Safe,True,False
31,4,1.0,3,Wayne Brady,36.0,Witney Carson,4.49,2.42,31.45,7.0,7,0.7097,3,8.0,False,Correctly Predicted Safe,False,8.780487804878048,6.635243902439024,False,Correctly Predicted Safe,False,False
31,4,1.0,1,Charli D'Amelio,36.0,Mark Ballas,31.45,2.42,31.45,1.0,1,0.7097,1,2.0,False,Correctly Predicted Safe,False,8.780487804878048,20.115243902439023,False,Correctly Predicted Safe,False,False
31,4,1.0,2,Gabby Windey,36.0,Valentin Chmerkovskiy,7.86,2.42,31.45,4.0,4,0.7097,2,5.0,False,Correctly Predicted Safe,False,8.780487804878048,8.320243902439024,False,Correctly Predicted Safe,False,False
31,4,4.0,9,Jordin Sparks,34.0,Brandon Armstrong,2.42,2.42,31.45,13.0,13,0.7097,9,17.0,False,Correctly Predicted Safe,False,8.292682926829269,5.356341463414634,False,Correctly Predicted Safe,False,False
31,4,4.0,8,Heidi D'Amelio,34.0,Artem Chigvintsev,2.62,2.42,31.45,12.0,12,0.7097,8,16.0,False,Correctly Predicted Safe,False,8.292682926829269,5.456341463414635,False,Correctly Predicted Safe,False,False
31,4,6.0,12,Selma Blair,32.0,Sasha Farber,3.49,2.42,31.45,9.0,9,0.7097,7,15.0,False,Correctly Predicted Safe,False,7.804878048780488,5.647439024390244,False,Correctly Predicted Safe,False,False
31,4,6.0,4,Shangela,32.0,Gleb Savchenko,15.72,2.42,31.45,2.0,2,0.7097,4,8.0,False,Correctly Predicted Safe,False,7.804878048780488,11.762439024390243,False,Correctly Predicted Safe,False,False
31,4,8.0,10,Jessie James Decker,31.0,Alan Bersten,3.14,2.42,31.45,10.0,10,0.7097,11,18.0,False,Correctly Predicted Safe,False,7.560975609756097,5.350487804878049,False,Correctly Predicted Safe,False,False
31,4,9.0,5,Daniel Durant,29.0,Britt Stewart,10.48,2.42,31.45,3.0,3,0.7097,5,12.0,False,Correctly Predicted Safe,False,7.073170731707316,8.77658536585366,False,Correctly Predicted Safe,False,False
31,4,9.0,7,Vinny Guadagnino,29.0,Koko Iwasaki,6.29,2.42,31.45,5.0,5,0.7097,6,14.0,False,Correctly Predicted Safe,False,7.073170731707316,6.681585365853659,False,Correctly Predicted Safe,False,False
31,4,11.0,11,Joseph Baena,28.0,Daniella Karagach,2.86,2.42,31.45,11.0,11,0.7097,13,22.0,True,Incorrectly Predicted Eliminated,False,6.829268292682928,4.8446341463414635,True,Incorrectly Predicted Eliminated,False,False
31,4,11.0,6,Trevor Donovan,28.0,Emma Slater,5.24,2.42,31.45,6.0,6,0.7097,10,17.0,False,Correctly Predicted Safe,False,6.829268292682928,6.034634146341464,False,Correctly Predicted Safe,False,False
31,4,13.0,13,Sam Champion,25.0,Cheryl Burke,3.93,2.42,31.45,8.0,8,0.7097,12,21.0,False,Incorrectly Predicted Safe,False,6.097560975609756,5.013780487804878,False,Incorrectly Predicted Safe,False,True
31,5,1.0,1,Charli D'Amelio,42.0,Mark Ballas,4.6,2.69,32.22,7.0,7,0.7046,3,8.0,False,Correctly Predicted Safe,False,9.364548494983277,6.982274247491638,False,Correctly Predicted Safe,False,False
31,5,2.0,3,Wayne Brady,41.0,Witney Carson,8.06,2.69,32.22,4.0,4,0.7046,2,6.0,False,Correctly Predicted Safe,False,9.141583054626533,8.600791527313266,False,Correctly Predicted Safe,False,False
31,5,2.0,2,Gabby Windey,41.0,Valentin Chmerkovskiy,16.11,2.69,32.22,2.0,2,0.7046,1,4.0,False,Correctly Predicted Safe,False,9.141583054626533,12.625791527313266,False,Correctly Predicted Safe,False,False
31,5,4.0,12,Selma Blair,40.0,Sasha Farber,2.69,2.69,3.58,12.0,12,0.991,10,16.0,True,Correctly Predicted Eliminated,False,8.918617614269788,5.804308807134894,True,Correctly Predicted Eliminated,False,True
31,5,5.0,8,Heidi D'Amelio,39.0,Artem Chigvintsev,3.22,2.69,32.22,10.0,10,0.7046,6,15.0,False,Correctly Predicted Safe,False,8.695652173913043,5.957826086956522,False,Correctly Predicted Safe,False,False
31,5,6.0,4,Shangela,38.5,Gleb Savchenko,3.58,2.69,32.22,9.0,9,0.7046,7,15.0,False,Correctly Predicted Safe,False,8.58416945373467,6.082084726867335,False,Correctly Predicted Safe,False,False
31,5,7.0,6,Trevor Donovan,36.0,Emma Slater,6.44,2.69,32.22,5.0,5,0.7046,4,12.0,False,Correctly Predicted Safe,False,8.02675585284281,7.233377926421404,False,Correctly Predicted Safe,False,False
31,5,7.0,10,Jessie James Decker,36.0,Alan Bersten,4.03,2.69,32.22,8.0,8,0.7046,8,15.0,False,Correctly Predicted Safe,False,8.02675585284281,6.028377926421404,False,Correctly Predicted Safe,False,False
31,5,9.0,9,Jordin Sparks,35.5,Brandon Armstrong,2.93,2.69,32.22,11.0,11,0.7046,12,20.0,True,Incorrectly Predicted Eliminated,False,7.915273132664437,5.422636566332218,True,Incorrectly Predicted Eliminated,False,False
31,5,10.0,11,Joseph Baena,35.0,Daniella Karagach,5.37,5.37,10.74,6.0,6,0.9463,11,16.0,False,Incorrectly Predicted Safe,False,7.803790412486064,6.586895206243032,False,Incorrectly Predicted Safe,False,True
31,5,11.0,5,Daniel Durant,33.5,Britt Stewart,32.22,2.69,32.22,1.0,1,0.7046,5,12.0,False,Correctly Predicted Safe,False,7.469342251950947,19.844671125975474,False,Correctly Predicted Safe,False,False
31,5,12.0,7,Vinny Guadagnino,31.0,Koko Iwasaki,10.74,2.69,32.22,3.0,3,0.7046,9,15.0,False,Correctly Predicted Safe,False,6.911928651059086,8.825964325529544,False,Correctly Predicted Safe,False,False
31,6,1.0,1,Charli D'Amelio,40.0,Mark Ballas,17.07,3.41,34.14,2.0,2,0.6927,1,3.0,False,Correctly Predicted Safe,True,11.594202898550725,14.332101449275363,False,Correctly Predicted Safe,True,False
31,6,2.0,2,Gabby Windey,37.0,Valentin Chmerkovskiy,11.38,3.41,34.14,3.0,3,0.6927,2,5.0,False,Correctly Predicted Safe,True,10.72463768115942,11.05231884057971,False,Correctly Predicted Safe,True,False
31,6,3.0,8,Heidi D'Amelio,36.0,Artem Chigvintsev,4.27,3.41,34.14,8.0,8,0.6927,6,11.0,False,Correctly Predicted Safe,True,10.434782608695652,7.352391304347826,False,Correctly Predicted Safe,True,False
31,6,3.0,4,Shangela,36.0,Gleb Savchenko,5.69,3.41,34.14,6.0,6,0.6927,4,9.0,False,Correctly Predicted Safe,True,10.434782608695652,8.062391304347827,False,Correctly Predicted Safe,True,False
31,6,5.0,6,Trevor Donovan,34.0,Emma Slater,4.88,3.41,34.14,7.0,7,0.6927,7,12.0,False,Correctly Predicted Safe,True,9.855072463768117,7.367536231884058,False,Correctly Predicted Safe,True,False
31,6,5.0,5,Daniel Durant,34.0,Britt Stewart,6.83,3.41,34.14,5.0,5,0.6927,5,10.0,False,Correctly Predicted Safe,True,9.855072463768117,8.342536231884058,False,Correctly Predicted Safe,True,False
31,6,5.0,3,Wayne Brady,34.0,Witney Carson,34.14,3.41,34.14,1.0,1,0.6927,3,6.0,False,Correctly Predicted Safe,True,9.855072463768117,21.99753623188406,False,Correctly Predicted Safe,True,False
31,6,5.0,9,Jordin Sparks,34.0,Brandon Armstrong,3.41,3.41,34.14,10.0,10,0.6927,9,15.0,False,Correctly Predicted Safe,True,9.855072463768117,6.632536231884059,False,Correctly Predicted Safe,True,False
31,6,9.0,10,Jessie James Decker,32.0,Alan Bersten,3.79,3.41,17.07,9.0,9,0.8634,10,18.0,True,Correctly Predicted Eliminated,True,9.27536231884058,6.5326811594202905,True,Correctly Predicted Eliminated,True,True
31,6,10.0,7,Vinny Guadagnino,28.0,Koko Iwasaki,8.54,3.41,34.14,4.0,4,0.6927,8,14.0,False,Correctly Predicted Safe,True,8.115942028985506,8.327971014492753,False,Correctly Predicted Safe,True,False
31,7,1.0,6,Trevor Donovan,39.0,Emma Slater,5.05,3.93,35.35,7.0,7,0.6858,3,8.0,False,Correctly Predicted Safe,True,11.981566820276496,8.515783410138248,False,Correctly Predicted Safe,False,False
31,7,1.0,1,Charli D'Amelio,39.0,Mark Ballas,35.35,3.93,35.35,1.0,1,0.6858,1,2.0,False,Correctly Predicted Safe,True,11.981566820276496,23.66578341013825,False,Correctly Predicted Safe,False,False
31,7,3.0,3,Wayne Brady,38.0,Witney Carson,11.78,3.93,35.35,3.0,3,0.6858,2,6.0,False,Correctly Predicted Safe,True,11.674347158218126,11.727173579109063,False,Correctly Predicted Safe,False,False
31,7,4.0,5,Daniel Durant,36.5,Britt Stewart,5.89,3.93,35.35,6.0,6,0.6858,6,10.0,False,Correctly Predicted Safe,True,11.213517665130567,8.551758832565284,False,Correctly Predicted Safe,False,False
31,7,4.0,4,Shangela,36.5,Gleb Savchenko,8.84,3.93,35.35,4.0,4,0.6858,4,8.0,False,Correctly Predicted Safe,True,11.213517665130567,10.026758832565283,False,Correctly Predicted Safe,False,False
31,7,6.0,2,Gabby Windey,35.5,Valentin Chmerkovskiy,17.67,3.93,35.35,2.0,2,0.6858,5,8.0,False,Correctly Predicted Safe,True,10.906298003072196,14.288149001536098,False,Correctly Predicted Safe,False,False
31,7,7.0,8,Heidi D'Amelio,35.0,Artem Chigvintsev,3.93,3.93,35.35,9.0,9,0.6858,8,16.0,False,Correctly Predicted Safe,True,10.75268817204301,7.341344086021505,True,Incorrectly Predicted Eliminated,False,False
31,7,8.0,9,Jordin Sparks,34.5,Brandon Armstrong,4.42,3.93,17.67,8.0,8,0.8625,9,16.0,True,Correctly Predicted Eliminated,True,10.599078341013826,7.509539170506913,False,Incorrectly Predicted Safe,False,True
31,7,9.0,7,Vinny Guadagnino,31.5,Koko Iwasaki,7.07,3.93,35.35,5.0,5,0.6858,7,14.0,False,Correctly Predicted Safe,True,9.67741935483871,8.373709677419356,False,Correctly Predicted Safe,False,False
31,8,1.0,3,Wayne Brady,45.0,Witney Carson,12.26,4.6,36.79,3.0,3,0.6781,2,4.0,False,Correctly Predicted Safe,True,14.331210191082802,13.2956050955414,False,Correctly Predicted Safe,True,False
31,8,1.0,1,Charli D'Amelio,45.0,Mark Ballas,36.79,4.6,36.79,1.0,1,0.6781,1,2.0,False,Correctly Predicted Safe,True,14.331210191082802,25.5606050955414,False,Correctly Predicted Safe,True,False
31,8,3.0,4,Shangela,42.0,Gleb Savchenko,7.36,4.6,36.79,5.0,5,0.6781,4,8.0,False,Correctly Predicted Safe,True,13.375796178343949,10.367898089171975,False,Correctly Predicted Safe,True,False
31,8,4.0,2,Gabby Windey,40.0,Valentin Chmerkovskiy,18.4,4.6,36.79,2.0,2,0.6781,3,6.0,False,Correctly Predicted Safe,True,12.738853503184714,15.569426751592356,False,Correctly Predicted Safe,True,False
